Timestamp, COUNTER_MEMS, INTERPOLATED_MEMS, Q0, Q1, Q2, Q3, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ
Timestamp, act, pow
1752439929.2587, 40, 0, 0.606415, 0.414917, -0.583496, 0.345886, 1.004517, 0.092296, -0.025882, 17.156611, 36.723058, 17.778316
1752439929.2742, 41, 0, 0.606149, 0.414246, -0.583923, 0.346436, 1.011842, 0.084971, -0.025882, 17.207616, 36.800752, 17.833817
1752439929.2898, 42, 0, 0.605734, 0.413757, -0.584229, 0.347229, 0.995727, 0.090831, -0.02344, 17.203522, 37.037343, 17.800436
1752439929.3055, 43, 0, 0.605471, 0.413147, -0.584534, 0.3479, 0.995727, 0.090831, -0.02344, 17.133169, 36.950276, 17.720392
1752439929.3212, neutral, 0
1752439929.3212, 44, 0, 0.605035, 0.412842, -0.584656, 0.348816, 0.984984, 0.083506, -0.041509, 16.953186, 37.188581, 17.56502
1752439929.3369, 45, 0, 0.6047, 0.411743, -0.585083, 0.349976, 0.99475, 0.081553, -0.0293, 16.891201, 37.353057, 17.808518
1752439929.3526, 46, 0, 0.604691, 0.411133, -0.585266, 0.350403, 1.000122, 0.089855, -0.032719, 16.768747, 37.267751, 17.760999
1752439929.3681, 47, 0, 0.604675, 0.410461, -0.585571, 0.350708, 1.00354, 0.08253, -0.036137, 16.858539, 37.340976, 18.018233
1752439929.3837, 48, 0, 0.604752, 0.40979, -0.585815, 0.350952, 1.001587, 0.087901, -0.025394, 16.739352, 37.306878, 18.033076
1752439929.3992, 49, 0, 0.604675, 0.409241, -0.58606, 0.351318, 1.009401, 0.092296, -0.021487, 16.632083, 37.27619, 18.129768
1752439929.4147, 50, 0, 0.604668, 0.408691, -0.586304, 0.351563, 0.994262, 0.077646, -0.016115, 16.652208, 37.465238, 18.116792
1752439929.4304, 51, 0, 0.604719, 0.40802, -0.586426, 0.352051, 1.001587, 0.078623, -0.035649, 16.820321, 37.418714, 18.121779
1752439929.4459, neutral, 0
1752439929.4459, 52, 0, 0.604818, 0.407715, -0.586426, 0.352234, 1.001587, 0.078623, -0.035649, 16.921622, 37.660176, 18.126268
1752439929.4614, 53, 0, 0.604871, 0.407654, -0.586304, 0.352417, 0.99475, 0.084971, -0.01758, 17.012793, 37.877492, 18.130308
1752439929.4769, 54, 0, 0.605053, 0.407349, -0.586365, 0.352356, 1.007936, 0.082041, -0.023929, 16.928181, 37.939743, 18.25061
1752439929.4925, 55, 0, 0.605064, 0.407349, -0.586243, 0.352539, 1.018679, 0.093273, -0.024417, 16.935362, 37.912435, 18.075549
1752439929.508, 56, 0, 0.604975, 0.407288, -0.586304, 0.352661, 1.020144, 0.084971, -0.019045, 17.008493, 37.587858, 18.067994
1752439929.5237, 57, 0, 0.605004, 0.407227, -0.586243, 0.352783, 0.998657, 0.090831, -0.022464, 16.990977, 37.662406, 18.061195
1752439929.5392, 58, 0, 0.605098, 0.407104, -0.586121, 0.352966, 0.999634, 0.090343, -0.018557, 16.991879, 37.629499, 17.988409
1752439929.5549, 59, 0, 0.605304, 0.406921, -0.585999, 0.353027, 0.987425, 0.092785, -0.015627, 16.842691, 37.699882, 18.106235
1752439929.5704, neutral, 0
1752439929.5704, 60, 0, 0.605563, 0.406799, -0.585815, 0.353027, 1.004029, 0.092785, -0.019534, 16.675089, 37.84656, 18.128944
1752439929.586, 61, 0, 0.605668, 0.406677, -0.585754, 0.353088, 1.004029, 0.092785, -0.019534, 16.724247, 37.811904, 18.199383
1752439929.6016, 62, 0, 0.605652, 0.406982, -0.585449, 0.353271, 1.000122, 0.107435, -0.028324, 16.685155, 37.747381, 18.262778
1752439929.6173, 63, 0, 0.605711, 0.406982, -0.585388, 0.353271, 1.003052, 0.087413, -0.020999, 16.66664, 38.039309, 18.219834
1752439929.633, 0, 0, 0.60567, 0.407166, -0.585266, 0.353333, 0.996704, 0.09425, -0.01758, 16.699976, 38.085378, 18.214517
1752439929.6485, 1, 0, 0.605747, 0.407227, -0.585144, 0.353333, 0.989379, 0.104993, -0.016115, 16.546645, 38.07684, 18.143065
1752439929.664, 2, 0, 0.605859, 0.407288, -0.585022, 0.353271, 0.999145, 0.107923, -0.015627, 16.408647, 37.935823, 18.128759
1752439929.6798, 3, 0, 0.606025, 0.407288, -0.584961, 0.353088, 0.995239, 0.105482, -0.015139, 16.284449, 37.808907, 18.115883
1752439929.6955, neutral, 0
1752439929.6955, 4, 0, 0.605996, 0.407715, -0.584656, 0.353149, 1.007936, 0.110853, -0.02344, 16.206004, 37.828017, 18.104295
1752439929.7112, 5, 0, 0.605991, 0.407776, -0.584656, 0.353088, 0.99182, 0.101575, -0.02344, 16.285404, 37.945215, 18.227199
1752439929.7269, 6, 0, 0.606103, 0.407715, -0.584656, 0.352966, 0.99182, 0.101575, -0.02344, 16.206863, 37.81736, 18.237812
1752439929.7424, 7, 0, 0.606139, 0.407715, -0.584656, 0.352905, 0.988402, 0.089366, -0.02051, 16.152844, 37.768958, 18.230697
1752439929.7579, 8, 0, 0.606239, 0.407654, -0.584595, 0.352905, 1.009889, 0.105482, -0.019045, 16.154226, 37.842062, 18.307628
1752439929.7735, 9, 0, 0.606503, 0.407349, -0.584534, 0.352905, 0.996704, 0.09718, -0.010255, 15.922137, 37.724522, 18.193532
1752439929.789, 10, 0, 0.606549, 0.407349, -0.584412, 0.353027, 1.006959, 0.095226, -0.021487, 16.029923, 37.85207, 18.107512
1752439929.8045, 11, 0, 0.606608, 0.407349, -0.584351, 0.353027, 1.002075, 0.102063, -0.017092, 15.810264, 37.73353, 18.130094
1752439929.8202, neutral, 0
1752439929.8202, 12, 0, 0.60672, 0.407288, -0.584351, 0.352905, 0.990355, 0.086436, -0.00879, 15.712571, 37.776843, 18.050418
1752439929.8359, 13, 0, 0.606779, 0.407288, -0.58429, 0.352905, 0.987425, 0.101087, -0.026859, 15.974647, 37.932492, 18.095376
1752439929.8514, 14, 0, 0.606837, 0.407288, -0.584229, 0.352905, 0.987425, 0.101087, -0.026859, 16.060516, 37.939243, 18.035838
1752439929.867, 15, 0, 0.607312, 0.40686, -0.584106, 0.352783, 0.993774, 0.080576, -0.014162, 16.204464, 37.961986, 18.015588
1752439929.8825, 16, 0, 0.607552, 0.406677, -0.583984, 0.352783, 0.995727, 0.087901, -0.014162, 16.334018, 37.982454, 17.997363
1752439929.898, 17, 0, 0.607845, 0.406433, -0.583923, 0.352661, 1.005005, 0.097668, -0.010255, 16.400616, 37.950875, 18.047626
1752439929.9137, 18, 0, 0.608278, 0.406067, -0.583801, 0.352539, 1.005494, 0.093273, -0.016604, 16.560554, 37.905787, 18.126197
1752439929.9294, 19, 0, 0.608517, 0.405884, -0.583679, 0.352539, 1.006959, 0.094738, -0.016604, 16.604499, 37.931875, 18.046911
1752439929.9451, neutral, 0
1752439929.9451, 20, 0, 0.609146, 0.405151, -0.583679, 0.352295, 1.003052, 0.087901, -0.015139, 16.777382, 37.955354, 18.14222
1752439929.9607, 21, 0, 0.60943, 0.404724, -0.583679, 0.352295, 1.015261, 0.089855, -0.005372, 16.632978, 37.926486, 18.144664
1752439929.9762, 22, 0, 0.609638, 0.404358, -0.583679, 0.352356, 0.99768, 0.104505, -0.006348, 16.71968, 37.983837, 18.180198
1752439929.9918, 23, 0, 0.609806, 0.404175, -0.583557, 0.352478, 0.99768, 0.104505, -0.006348, 16.697712, 38.035453, 18.012178
1752439930.0074, 24, 0, 0.609985, 0.403992, -0.583496, 0.352478, 1.000122, 0.096691, -0.006837, 16.544607, 37.865241, 18.044294
1752439930.023, 25, 0, 0.6102, 0.403809, -0.583435, 0.352417, 1.008912, 0.091808, -0.006348, 16.590147, 37.895384, 17.939864
1752439930.0386, 26, 0, 0.610606, 0.403442, -0.583374, 0.352234, 0.984007, 0.090343, -0.011232, 16.714465, 37.922512, 17.929211
1752439930.0544, 27, 0, 0.610786, 0.403259, -0.583313, 0.352234, 0.99768, 0.090831, -0.001465, 16.576352, 38.063594, 17.98629
1752439930.0701, neutral, 0
1752439930.0701, 28, 0, 0.610871, 0.403076, -0.583313, 0.352295, 0.990844, 0.080576, -0.01172, 16.40205, 38.023902, 17.970994
1752439930.0858, 29, 0, 0.610998, 0.402954, -0.583191, 0.352417, 0.997192, 0.08546, -0.010255, 16.328512, 37.988178, 17.757228
1752439930.1015, 30, 0, 0.611027, 0.403015, -0.583008, 0.3526, 1.013796, 0.094738, -0.003418, 16.262327, 37.956027, 17.564839
1752439930.1172, 31, 0, 0.611369, 0.40271, -0.583008, 0.352356, 1.008912, 0.093273, -0.005372, 16.169428, 38.060424, 17.625022
1752439930.1327, 32, 0, 0.611555, 0.402588, -0.583008, 0.352173, 1.008912, 0.093273, -0.005372, 16.102485, 37.887715, 17.662519
1752439930.1483, 33, 0, 0.611572, 0.402527, -0.583069, 0.352112, 1.009889, 0.090343, -0.009278, 16.12557, 37.898944, 17.696267
1752439930.1638, 34, 0, 0.611728, 0.402466, -0.582947, 0.352112, 1.002564, 0.091808, -0.006348, 16.196346, 37.859049, 17.676641
1752439930.1793, 35, 0, 0.611879, 0.402344, -0.582947, 0.35199, 1.006471, 0.100598, -0.012209, 16.276712, 37.806478, 17.808977
1752439930.195, neutral, 0
1752439930.195, 36, 0, 0.611995, 0.402344, -0.582825, 0.35199, 1.018679, 0.112807, -0.00879, 16.282374, 37.82583, 17.628079
1752439930.2107, 37, 0, 0.611957, 0.402771, -0.582458, 0.352173, 1.009401, 0.103528, -0.015627, 16.304136, 37.97658, 17.515271
1752439930.2262, 38, 0, 0.61186, 0.403076, -0.582275, 0.352295, 1.008912, 0.098645, -0.005372, 16.290389, 37.912256, 17.497077
1752439930.2418, 39, 0, 0.611803, 0.403198, -0.582214, 0.352356, 1.006471, 0.096691, -0.00586, 16.378017, 37.837697, 17.49737
1752439930.2573, 40, 0, 0.611763, 0.403259, -0.582214, 0.352356, 1.006471, 0.096691, -0.00586, 16.340215, 37.93726, 17.697633
1752439930.273, 41, 0, 0.611896, 0.403198, -0.582153, 0.352295, 0.990355, 0.09132, 0.001465, 16.456194, 37.793534, 17.711203
1752439930.2887, 42, 0, 0.611989, 0.403198, -0.582092, 0.352234, 0.991332, 0.10011, -0.018069, 16.427241, 37.914181, 17.790082
1752439930.3042, 43, 0, 0.612506, 0.403137, -0.581665, 0.352112, 0.973752, 0.10011, -0.000488, 16.484517, 37.889429, 17.861074
1752439930.3198, neutral, 0
1752439930.3198, 44, 0, 0.612894, 0.403076, -0.581299, 0.352112, 0.983518, 0.08546, -0.009278, 16.586065, 37.917153, 17.891633
1752439930.3354, 45, 0, 0.61324, 0.402954, -0.581055, 0.352051, 1.011354, 0.101575, 0.001465, 16.410792, 37.975438, 17.95247
1752439930.3509, 46, 0, 0.61369, 0.40271, -0.58075, 0.352051, 0.996215, 0.107435, 0.006837, 16.453046, 37.811227, 17.907223
1752439930.3665, 47, 0, 0.613989, 0.40271, -0.580322, 0.352234, 1.00354, 0.11769, 0.011232, 16.574408, 37.780105, 17.749834
1752439930.3822, 48, 0, 0.615, 0.402466, -0.579346, 0.352356, 1.010377, 0.106458, 0.018069, 16.533634, 37.702094, 17.791517
1752439930.3979, 49, 0, 0.615487, 0.402283, -0.578918, 0.352417, 1.010377, 0.106458, 0.018069, 16.330271, 37.748551, 17.745699
1752439930.4136, 50, 0, 0.615996, 0.401978, -0.578552, 0.352478, 1.018191, 0.115248, 0.025882, 16.297244, 37.723696, 17.854462
1752439930.4292, 51, 0, 0.616376, 0.401672, -0.578247, 0.352661, 1.010377, 0.10304, 0.02637, 16.067519, 37.717993, 17.852349
1752439930.4449, neutral, 0
1752439930.4449, 52, 0, 0.616659, 0.401428, -0.578003, 0.352844, 1.030888, 0.119644, 0.035161, 16.077434, 37.879527, 18.000448
1752439930.4606, 53, 0, 0.616898, 0.401306, -0.577759, 0.352966, 1.027469, 0.107435, 0.021487, 16.169691, 37.908241, 17.983736
1752439930.4763, 54, 0, 0.61698, 0.401794, -0.577332, 0.352966, 1.018679, 0.099133, 0.022464, 16.269388, 37.784084, 17.985363
1752439930.492, 55, 0, 0.616811, 0.402283, -0.577209, 0.352905, 1.015749, 0.096691, 0.013185, 16.359116, 37.839009, 17.903493
1752439930.5075, 56, 0, 0.616446, 0.403137, -0.576965, 0.352966, 1.004517, 0.102063, -0.000977, 16.489871, 37.888441, 17.713144
1752439930.523, 57, 0, 0.61589, 0.404175, -0.576721, 0.353149, 0.994262, 0.111342, 0.000977, 16.607551, 37.93293, 17.541829
1752439930.5386, 58, 0, 0.615483, 0.404968, -0.576599, 0.353149, 0.994262, 0.111342, 0.000977, 16.713462, 37.639637, 17.47098
1752439930.5541, 59, 0, 0.614445, 0.406921, -0.576294, 0.35321, 0.981565, 0.100598, -0.001465, 16.608783, 37.775674, 17.507215
1752439930.5696, neutral, 0
1752439930.5696, 60, 0, 0.613899, 0.407898, -0.576111, 0.353333, 0.988402, 0.110365, -0.009278, 16.581238, 37.748106, 17.439827
1752439930.5853, 61, 0, 0.61353, 0.408691, -0.575867, 0.353455, 0.98303, 0.096203, -0.01465, 16.689781, 37.806629, 17.529178
1752439930.6009, 62, 0, 0.61333, 0.409302, -0.575684, 0.353394, 0.99182, 0.104505, -0.010255, 16.870803, 37.775966, 17.72626
1752439930.6166, 63, 0, 0.613064, 0.409851, -0.5755, 0.353516, 0.981565, 0.101575, 0, 16.883722, 37.815036, 17.686967
1752439930.6322, 0, 0, 0.6129, 0.4104, -0.575134, 0.35376, 0.9801, 0.098645, -0.000977, 16.878683, 37.750199, 17.601604
1752439930.6477, 1, 0, 0.613214, 0.410767, -0.574463, 0.353882, 0.995727, 0.104017, 0.013674, 16.807482, 37.791846, 17.624777
1752439930.6632, 2, 0, 0.613407, 0.410767, -0.574219, 0.353943, 0.995727, 0.104017, 0.013674, 16.660067, 37.829328, 17.595632
1752439930.6787, 3, 0, 0.613606, 0.410706, -0.573975, 0.354065, 0.998169, 0.103528, 0.012209, 16.527394, 37.979729, 17.536069
1752439930.6944, neutral, 0
1752439930.6944, 4, 0, 0.613829, 0.410522, -0.573792, 0.354187, 0.998169, 0.104017, 0.007325, 16.574654, 37.915089, 17.599129
1752439930.7101, 5, 0, 0.614125, 0.410217, -0.57373, 0.354126, 1.026004, 0.112318, 0.020999, 16.667189, 37.856913, 17.539216
1752439930.7257, 6, 0, 0.614484, 0.409851, -0.573608, 0.354126, 1.011842, 0.115737, 0.010743, 16.60047, 37.904555, 17.418627
1752439930.7413, 7, 0, 0.614527, 0.409851, -0.573486, 0.354248, 1.028446, 0.122085, 0.01465, 16.65709, 38.030767, 17.310098
1752439930.757, 8, 0, 0.614641, 0.409607, -0.573425, 0.354431, 1.038213, 0.136735, 0.02344, 16.591381, 38.061023, 17.295755
1752439930.7727, 9, 0, 0.61481, 0.409302, -0.573425, 0.354492, 1.029423, 0.12941, 0.014162, 16.648909, 38.004921, 17.31618
1752439930.7884, 10, 0, 0.615061, 0.408936, -0.573303, 0.354675, 1.024051, 0.125015, 0.02637, 16.850685, 38.104429, 17.367895
1752439930.8039, 11, 0, 0.615399, 0.408386, -0.573181, 0.354919, 1.024051, 0.125015, 0.02637, 16.815616, 38.027319, 17.414439
1752439930.8195, neutral, 0
1752439930.8195, 12, 0, 0.6162, 0.407288, -0.572876, 0.355286, 1.003052, 0.119155, 0.027347, 16.967388, 38.041254, 17.489662
1752439930.8352, 13, 0, 0.616563, 0.406921, -0.572632, 0.355469, 0.993774, 0.104505, 0.043462, 16.803983, 38.003795, 17.357362
1752439930.8509, 14, 0, 0.616748, 0.406738, -0.572449, 0.355652, 0.992797, 0.121597, 0.034184, 16.756918, 37.920082, 17.254959
1752439930.8666, 15, 0, 0.616758, 0.406616, -0.572449, 0.355774, 0.986937, 0.107435, 0.019534, 16.914559, 38.061408, 17.312797
1752439930.8823, 16, 0, 0.616725, 0.406494, -0.572571, 0.355774, 0.969357, 0.103528, 0.023929, 16.873103, 38.071933, 17.398184
1752439930.8978, 17, 0, 0.616185, 0.406494, -0.573303, 0.35553, 0.941033, 0.107435, 0.016115, 16.935793, 37.91474, 17.475032
1752439930.9134, 18, 0, 0.615548, 0.406738, -0.573853, 0.355469, 0.925406, 0.106947, -0.00293, 16.992214, 37.856599, 17.510862
1752439930.9289, 19, 0, 0.614839, 0.406982, -0.574402, 0.35553, 0.908802, 0.089855, -0.004395, 16.942992, 37.887606, 17.693109
1752439930.9444, neutral, 0
1752439930.9444, 20, 0, 0.614025, 0.407349, -0.575012, 0.35553, 0.908802, 0.089855, -0.004395, 16.898693, 37.915512, 17.857132
1752439930.9599, 21, 0, 0.613096, 0.407898, -0.5755, 0.355713, 0.949335, 0.104017, -0.012209, 16.97549, 37.840628, 17.788085
1752439930.9756, 22, 0, 0.611856, 0.408386, -0.576172, 0.356201, 0.989379, 0.089366, -0.030765, 16.811275, 37.706565, 17.709277
1752439930.9913, 23, 0, 0.609043, 0.408875, -0.57782, 0.357788, 1.005494, 0.069344, -0.038091, 16.680147, 37.819242, 17.771682
1752439931.0069, 24, 0, 0.607661, 0.408813, -0.578674, 0.358826, 1.019167, 0.059578, -0.027835, 16.645466, 37.753984, 17.827847
1752439931.0226, 25, 0, 0.606282, 0.40863, -0.579529, 0.359985, 1.014284, 0.044927, -0.031254, 16.730919, 37.745252, 17.745063
1752439931.0381, 26, 0, 0.605077, 0.408386, -0.5802, 0.361206, 1.035771, 0.044927, -0.034184, 16.774494, 37.720727, 17.770556
1752439931.0538, 27, 0, 0.60414, 0.40802, -0.58075, 0.362305, 1.020632, 0.039067, -0.035649, 16.780378, 37.898654, 17.793501
1752439931.0695, neutral, 0
1752439931.0695, 28, 0, 0.603451, 0.407715, -0.580994, 0.363403, 1.020632, 0.039067, -0.035649, 16.535674, 37.992122, 17.697484
1752439931.0852, 29, 0, 0.60287, 0.406982, -0.581116, 0.36499, 1.035771, 0.034184, -0.025394, 16.598773, 38.076243, 17.727736
1752439931.1008, 30, 0, 0.603191, 0.406494, -0.580933, 0.365295, 1.040654, 0.0293, -0.02344, 16.622229, 38.185286, 17.671629
1752439931.1163, 31, 0, 0.603657, 0.406128, -0.580627, 0.365417, 1.028446, 0.057136, -0.002442, 16.510006, 38.200091, 17.737799
1752439931.1319, 32, 0, 0.604498, 0.405762, -0.5802, 0.365112, 1.025516, 0.07667, 0.011232, 16.509005, 38.030081, 17.614019
1752439931.1476, 33, 0, 0.605438, 0.40564, -0.579651, 0.364563, 1.017702, 0.108412, 0.00293, 16.324772, 38.027073, 17.569284
1752439931.1631, 34, 0, 0.607291, 0.406067, -0.578369, 0.363037, 0.989379, 0.104505, 0.009278, 16.258961, 37.991033, 17.395689
1752439931.1788, 35, 0, 0.608219, 0.406311, -0.577759, 0.362183, 0.992309, 0.119155, 0.015627, 16.233065, 37.908596, 17.372787
1752439931.1944, neutral, 0
1752439931.1944, 36, 0, 0.609061, 0.406677, -0.577148, 0.361328, 0.979123, 0.133317, 0.015139, 16.326425, 37.867736, 17.352175
1752439931.2101, 37, 0, 0.60973, 0.407104, -0.576599, 0.360596, 0.979123, 0.133317, 0.015139, 16.377116, 37.914296, 17.333624
1752439931.2258, 38, 0, 0.61035, 0.407288, -0.576233, 0.359924, 0.979612, 0.137712, 0.010255, 16.272738, 37.889533, 17.500262
1752439931.2415, 39, 0, 0.610712, 0.407532, -0.575867, 0.359619, 1.002075, 0.128922, 0.000977, 16.212131, 38.00058, 17.450235
1752439931.2572, 40, 0, 0.610453, 0.408081, -0.575562, 0.359924, 0.990355, 0.123062, 0.001953, 16.074251, 37.933855, 17.321878
1752439931.2727, 41, 0, 0.610196, 0.408142, -0.575562, 0.360291, 0.98303, 0.10597, 0.009767, 16.316826, 37.857136, 17.389691
1752439931.2883, 42, 0, 0.609853, 0.40802, -0.575745, 0.360718, 1.002564, 0.10304, -0.001465, 16.368477, 37.788089, 17.400722
1752439931.3038, 43, 0, 0.609552, 0.407898, -0.575806, 0.361267, 1.00061, 0.089855, 0.002442, 16.381629, 37.85928, 17.443983
1752439931.3195, neutral, 0
1752439931.3195, 44, 0, 0.609214, 0.407776, -0.575867, 0.361877, 0.98889, 0.079111, 0.019045, 16.393466, 37.723352, 17.349584
1752439931.3352, 45, 0, 0.608969, 0.407532, -0.575684, 0.362854, 0.979123, 0.074228, 0.005372, 16.554119, 37.417684, 17.364626
1752439931.3509, 46, 0, 0.609057, 0.40741, -0.575562, 0.363037, 0.979123, 0.074228, 0.005372, 16.582041, 37.509249, 17.428163
1752439931.3664, 47, 0, 0.609251, 0.40741, -0.575317, 0.363098, 1.015261, 0.096691, 0.016115, 16.60717, 37.591657, 17.485347
1752439931.382, 48, 0, 0.609397, 0.407654, -0.574951, 0.363159, 1.002564, 0.092296, 0.01172, 16.796453, 37.782492, 17.486812
1752439931.3975, 49, 0, 0.609794, 0.407654, -0.574646, 0.362976, 1.00354, 0.085948, 0.018557, 16.683474, 37.737576, 17.554798
1752439931.413, 50, 0, 0.610357, 0.407654, -0.57428, 0.36261, 1.002075, 0.095226, 0.009278, 16.581794, 37.697151, 17.615985
1752439931.4287, 51, 0, 0.611325, 0.408142, -0.573364, 0.361877, 1.013307, 0.106947, 0.019045, 16.723614, 37.677436, 17.604386
1752439931.4444, neutral, 0
1752439931.4444, 52, 0, 0.611741, 0.408325, -0.573059, 0.36145, 1.009401, 0.118178, 0.016604, 16.567919, 37.793026, 17.560614
1752439931.4601, 53, 0, 0.612139, 0.408386, -0.572937, 0.360901, 1.014772, 0.113783, 0.007813, 16.677794, 37.73039, 17.687886
1752439931.4757, 54, 0, 0.612241, 0.408386, -0.573059, 0.360535, 0.989379, 0.098645, 0.007813, 16.660015, 37.857351, 17.702431
1752439931.4912, 55, 0, 0.612368, 0.408325, -0.57312, 0.360291, 0.989379, 0.098645, 0.007813, 16.76068, 37.954949, 17.732188
1752439931.5068, 56, 0, 0.612229, 0.408447, -0.573181, 0.360291, 0.981077, 0.10011, 0.014162, 16.884612, 38.109454, 17.675636
1752439931.5225, 57, 0, 0.612244, 0.408447, -0.573242, 0.360168, 1.002075, 0.107923, 0, 16.712817, 38.048509, 17.591405
1752439931.5382, 58, 0, 0.612247, 0.408325, -0.573364, 0.360107, 1.013307, 0.113783, 0.010743, 16.791536, 37.976991, 17.532265
1752439931.5537, 59, 0, 0.612214, 0.408203, -0.573486, 0.360107, 0.994262, 0.09425, -0.007325, 16.679049, 37.945959, 17.512372
1752439931.5692, neutral, 0
1752439931.5692, 60, 0, 0.612124, 0.408081, -0.573669, 0.360107, 1.009889, 0.092785, -0.000977, 16.577811, 38.051363, 17.377801
1752439931.5848, 61, 0, 0.61183, 0.408081, -0.573792, 0.360413, 1.007447, 0.084971, 0.010743, 16.486696, 38.146227, 17.256688
1752439931.6003, 62, 0, 0.611261, 0.407654, -0.57428, 0.361084, 1.00061, 0.065438, 0.008302, 16.604693, 38.131604, 17.281019
1752439931.616, 63, 0, 0.611208, 0.407227, -0.574524, 0.361267, 1.00061, 0.065438, 0.008302, 16.577557, 37.951777, 17.352917
1752439931.6317, 0, 0, 0.611114, 0.40686, -0.574768, 0.36145, 0.998657, 0.075204, 0, 16.719802, 37.873266, 17.417625
1752439931.6474, 1, 0, 0.610972, 0.406738, -0.57489, 0.361633, 1.011354, 0.081065, -0.003907, 16.597821, 37.885939, 17.39253
1752439931.663, 2, 0, 0.610868, 0.406677, -0.57489, 0.361877, 1.006471, 0.066903, 0.007325, 16.571373, 37.847345, 17.28661
1752439931.6786, 3, 0, 0.610493, 0.406677, -0.575134, 0.362122, 0.992309, 0.066903, 0.002442, 16.480902, 37.795944, 17.374616
1752439931.6941, neutral, 0
1752439931.6941, 4, 0, 0.610438, 0.406555, -0.575317, 0.362061, 0.992797, 0.066903, -0.000977, 16.616145, 37.783016, 17.420487
1752439931.7098, 5, 0, 0.61046, 0.406555, -0.575256, 0.362122, 0.987914, 0.078135, 0.010743, 16.521197, 38.021381, 17.411772
1752439931.7255, 6, 0, 0.610404, 0.406616, -0.575195, 0.362244, 0.990844, 0.080088, 0.016115, 16.552411, 38.102577, 17.420595
1752439931.7412, 7, 0, 0.610447, 0.406616, -0.575073, 0.362366, 1.012819, 0.082041, 0.00293, 16.44717, 38.042319, 17.395202
1752439931.7567, 8, 0, 0.610487, 0.406555, -0.575073, 0.362366, 1.012819, 0.082041, 0.00293, 16.485786, 38.038087, 17.405682
1752439931.7723, 9, 0, 0.610814, 0.40625, -0.575134, 0.362061, 1.004029, 0.071786, 0.004883, 16.453874, 38.000945, 17.398447
1752439931.7878, 10, 0, 0.610944, 0.40625, -0.575073, 0.361938, 0.996215, 0.069833, 0.007325, 16.425153, 37.967517, 17.391936
1752439931.8033, 11, 0, 0.611103, 0.406433, -0.57489, 0.361755, 1.011354, 0.102063, 0.020022, 16.482638, 37.937432, 17.302742
1752439931.819, neutral, 0
1752439931.819, 12, 0, 0.611261, 0.406616, -0.574707, 0.361572, 1.014772, 0.096691, 0.016604, 16.584374, 37.843689, 17.222468
1752439931.8347, 13, 0, 0.611265, 0.40686, -0.574646, 0.361389, 1.006471, 0.092785, 0.012209, 16.692604, 37.892653, 17.216888
1752439931.8502, 14, 0, 0.611289, 0.407104, -0.574524, 0.361267, 0.988402, 0.105482, 0, 16.623343, 37.986721, 17.211866
1752439931.8658, 15, 0, 0.611262, 0.407288, -0.574768, 0.360718, 0.998169, 0.092785, -0.000977, 16.711009, 38.004716, 17.307346
1752439931.8813, 16, 0, 0.611097, 0.407471, -0.57489, 0.360596, 1.004517, 0.092296, -0.006348, 16.789908, 38.104244, 17.393278
1752439931.8968, 17, 0, 0.610901, 0.407593, -0.575012, 0.360596, 1.004517, 0.092296, -0.006348, 16.827584, 38.09382, 17.40395
1752439931.9124, 18, 0, 0.610721, 0.407776, -0.575073, 0.360596, 0.984984, 0.09718, 0.001465, 16.794825, 38.134438, 17.363555
1752439931.9281, 19, 0, 0.610513, 0.407776, -0.575256, 0.360657, 0.989379, 0.089855, -0.012209, 16.865343, 38.220994, 17.5272
1752439931.9436, neutral, 0
1752439931.9436, 20, 0, 0.610037, 0.407959, -0.575439, 0.360962, 0.99182, 0.089366, -0.00293, 16.728809, 38.065561, 17.457813
1752439931.9594, 21, 0, 0.609845, 0.40802, -0.575562, 0.361023, 0.981077, 0.096203, -0.006837, 16.689261, 38.059005, 17.345365
1752439931.9749, 22, 0, 0.609463, 0.408203, -0.575684, 0.361267, 0.98303, 0.09718, -0.01172, 16.670335, 37.953105, 17.194162
1752439931.9906, 23, 0, 0.609205, 0.408447, -0.575745, 0.361328, 1.002564, 0.090343, -0.010743, 16.869968, 37.924461, 17.208079
1752439932.0063, 24, 0, 0.608972, 0.408569, -0.575867, 0.361389, 0.995239, 0.08546, -0.00293, 17.049638, 37.898681, 17.220604
1752439932.022, 25, 0, 0.608803, 0.408691, -0.575806, 0.361633, 0.995239, 0.08546, -0.00293, 17.128008, 38.042147, 17.198544
1752439932.0377, 26, 0, 0.609212, 0.408447, -0.575623, 0.361511, 0.993774, 0.089366, -0.008302, 16.981873, 37.971265, 17.12869
1752439932.0533, 27, 0, 0.609479, 0.408447, -0.575378, 0.36145, 1.006959, 0.096691, -0.001465, 16.900353, 37.990805, 17.149154
1752439932.0688, neutral, 0
1752439932.0688, 28, 0, 0.609745, 0.408447, -0.575134, 0.361389, 1.009889, 0.086925, 0.003907, 16.843651, 37.991725, 17.150905
1752439932.0843, 29, 0, 0.610099, 0.408447, -0.574951, 0.361084, 1.016726, 0.100598, 0, 16.859286, 37.959219, 17.252481
1752439932.1, 30, 0, 0.610447, 0.408508, -0.574768, 0.360718, 1.003052, 0.115248, 0.00879, 16.856691, 37.913297, 17.277233
